,level_0,adm2,adm1,date_heat,retail_rec_heat,grocery_pharm_heat,parks_heat,transit_heat,workplace_heat,residential_heat,location,control_day,thi_heat,datetime_heat,heat_ID,date_control,retail_rec_control,grocery_pharm_control,parks_control,transit_control,workplace_control,residential_control,retail_rec_difference,grocery_pharm_difference,parks_difference,transit_difference,workplaces_difference,residential_difference,day_of_week,weekend,datetime_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_de,over60_dec,elev_1500m,time_x,rain_standard_control,time_y,rain_standard_heat,index
2310,2491,Phek,Nagaland,2022-07-11,,,,,78.0,,"Phek, Nagaland",2022-06-27,27.03494670143268,2022-07-11,325fc412-702e-4805-9537-fe1ce11e0068,2022-06-27,,,,,65.0,,,,,,13.0,,0,0,2022-06-27,25.718471431390395,1.316475270042286,2022-07-11,9.0,0.7302725968436155,2.0,6,0.8482142857142857,0,0.2222222222222222,True,1395.6006546644844,0,5,1,1,0,2022-06-27,41.08108108108108,2022-07-11,54.054054054054056,2310
2311,2492,Phek,Nagaland,2022-07-18,,,,,86.0,,"Phek, Nagaland",2022-06-27,27.163476294514133,2022-07-18,325fc412-702e-4805-9537-fe1ce11e0068,2022-06-27,,,,,65.0,,,,,,21.0,,0,0,2022-06-27,25.718471431390395,1.4450048631237387,2022-07-18,9.0,0.7302725968436155,9.0,6,0.8482142857142857,0,1.0,True,1395.6006546644844,0,5,1,1,0,2022-06-27,41.08108108108108,2022-07-18,44.32432432432433,2311
2312,2493,Phek,Nagaland,2022-07-16,,,,,88.0,,"Phek, Nagaland",2022-06-25,29.26760642759266,2022-07-16,325fc412-702e-4805-9537-fe1ce11e0068,2022-06-25,,,,,72.0,,,,,,16.0,,5,1,2022-06-25,25.21233001490224,4.0552764126904215,2022-07-16,9.0,0.7302725968436155,7.0,6,0.8482142857142857,0,0.7777777777777778,True,1395.6006546644844,0,5,1,1,0,2022-06-25,80.54054054054053,2022-07-16,30.270270270270274,2312
2313,2494,Phek,Nagaland,2022-07-23,,,,,93.0,,"Phek, Nagaland",2022-06-25,27.56539197805538,2022-07-23,5177cf92-9aa9-41ee-bde9-f671bb487ebd,2022-06-25,,,,,72.0,,,,,,21.0,,5,1,2022-06-25,25.21233001490224,2.3530619631531415,2022-07-23,3.0,0.28009651754271553,3.0,6,0.9729516806722689,0,1.0,False,1395.6006546644844,0,5,1,1,0,2022-06-25,80.54054054054053,2022-07-23,67.56756756756756,2313
2314,2495,Kohima,Nagaland,2022-07-05,-3.0,21.0,26.0,19.0,25.0,28.0,"Kohima, Nagaland",2022-06-28,30.17723101924587,2022-07-05,1e949326-4125-4d0d-8789-a8b6e6e3ec7d,2022-06-28,-17.0,7.0,21.0,9.0,20.0,29.0,14.0,14.0,5.0,10.0,5.0,-1.0,1,0,2022-06-28,25.411243715148085,4.765987304097784,2022-07-05,3.0,0.28009651754271553,1.0,6,0.7639180672268907,0,0.3333333333333333,False,1214.4607549430798,0,5,3,1,0,2022-06-28,70.27027027027027,2022-07-05,86.48648648648648,2314
2315,2496,Kohima,Nagaland,2022-07-12,0.0,22.0,31.0,33.0,36.0,28.0,"Kohima, Nagaland",2022-06-28,29.683123602383425,2022-07-12,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-28,-17.0,7.0,21.0,9.0,20.0,29.0,17.0,15.0,10.0,24.0,16.0,-1.0,1,0,2022-06-28,25.411243715148085,4.27187988723534,2022-07-12,10.0,0.7875961914699361,4.0,6,0.8308823529411765,0,0.4,True,1214.4607549430798,0,5,3,1,0,2022-06-28,70.27027027027027,2022-07-12,59.45945945945946,2315
2316,2497,Kohima,Nagaland,2022-07-06,-5.0,17.0,29.0,20.0,43.0,27.0,"Kohima, Nagaland",2022-06-29,29.293979515776005,2022-07-06,1e949326-4125-4d0d-8789-a8b6e6e3ec7d,2022-06-29,-18.0,-1.0,16.0,8.0,34.0,28.0,13.0,18.0,13.0,12.0,9.0,-1.0,2,0,2022-06-29,24.41365781037708,4.880321705398924,2022-07-06,3.0,0.28009651754271553,2.0,6,0.7639180672268907,0,0.6666666666666666,False,1214.4607549430798,0,5,3,1,0,2022-06-29,79.45945945945945,2022-07-06,35.13513513513514,2316
2317,2498,Kohima,Nagaland,2022-07-13,-4.0,20.0,23.0,25.0,57.0,27.0,"Kohima, Nagaland",2022-06-29,31.576952726944672,2022-07-13,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-29,-18.0,-1.0,16.0,8.0,34.0,28.0,14.0,21.0,7.0,17.0,23.0,-1.0,2,0,2022-06-29,24.41365781037708,7.16329491656759,2022-07-13,10.0,0.7875961914699361,5.0,6,0.8308823529411765,0,0.5,True,1214.4607549430798,0,5,3,1,0,2022-06-29,79.45945945945945,2022-07-13,32.432432432432435,2317
2318,2499,Kohima,Nagaland,2022-07-07,2.0,18.0,32.0,42.0,25.0,28.0,"Kohima, Nagaland",2022-06-30,28.792175993251377,2022-07-07,1e949326-4125-4d0d-8789-a8b6e6e3ec7d,2022-06-30,-6.0,4.0,28.0,26.0,22.0,28.0,8.0,14.0,4.0,16.0,3.0,0.0,3,0,2022-06-30,25.17726916621852,3.6149068270328577,2022-07-07,3.0,0.28009651754271553,3.0,6,0.7639180672268907,0,1.0,False,1214.4607549430798,0,5,3,1,0,2022-06-30,61.08108108108108,2022-07-07,25.405405405405407,2318
2319,2500,Kohima,Nagaland,2022-07-14,2.0,24.0,32.0,38.0,37.0,28.0,"Kohima, Nagaland",2022-06-30,32.702736785446426,2022-07-14,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-30,-6.0,4.0,28.0,26.0,22.0,28.0,8.0,20.0,4.0,12.0,15.0,0.0,3,0,2022-06-30,25.17726916621852,7.525467619227907,2022-07-14,10.0,0.7875961914699361,6.0,6,0.8308823529411765,0,0.6,True,1214.4607549430798,0,5,3,1,0,2022-06-30,61.08108108108108,2022-07-14,26.486486486486488,2319
2320,2501,Kohima,Nagaland,2022-07-09,5.0,17.0,30.0,41.0,23.0,27.0,"Kohima, Nagaland",2022-06-25,28.29216500987181,2022-07-09,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-25,-10.0,-4.0,12.0,12.0,14.0,29.0,15.0,21.0,18.0,29.0,9.0,-2.0,5,1,2022-06-25,25.84344873105849,2.4487162788133183,2022-07-09,10.0,0.7875961914699361,1.0,6,0.8308823529411765,0,0.1,True,1214.4607549430798,0,5,3,1,0,2022-06-25,52.972972972972975,2022-07-09,66.48648648648648,2320
2321,2502,Kohima,Nagaland,2022-07-16,9.0,21.0,37.0,59.0,48.0,28.0,"Kohima, Nagaland",2022-06-25,30.94739573013384,2022-07-16,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-25,-10.0,-4.0,12.0,12.0,14.0,29.0,19.0,25.0,25.0,47.0,34.0,-1.0,5,1,2022-06-25,25.84344873105849,5.103946999075351,2022-07-16,10.0,0.7875961914699361,8.0,6,0.8308823529411765,0,0.8,True,1214.4607549430798,0,5,3,1,0,2022-06-25,52.972972972972975,2022-07-16,76.75675675675676,2321
2322,2503,Kohima,Nagaland,2022-07-10,3.0,,29.0,38.0,3.0,26.0,"Kohima, Nagaland",2022-07-03,29.086576084008,2022-07-10,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-07-03,-5.0,,29.0,25.0,8.0,25.0,8.0,,0.0,13.0,-5.0,1.0,6,1,2022-07-03,26.30586135790548,2.78071472610252,2022-07-10,10.0,0.7875961914699361,2.0,7,0.8308823529411765,0,0.2,True,1214.4607549430798,0,5,3,1,0,2022-07-03,58.37837837837838,2022-07-10,75.67567567567568,2322
2323,2504,Kohima,Nagaland,2022-07-17,-5.0,,24.0,29.0,6.0,29.0,"Kohima, Nagaland",2022-07-03,30.223904639068618,2022-07-17,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-07-03,-5.0,,29.0,25.0,8.0,25.0,0.0,,-5.0,4.0,-2.0,4.0,6,1,2022-07-03,26.30586135790548,3.9180432811631363,2022-07-17,10.0,0.7875961914699361,9.0,7,0.8308823529411765,0,0.9,True,1214.4607549430798,0,5,3,1,0,2022-07-03,58.37837837837838,2022-07-17,54.054054054054056,2323
2324,2505,Kohima,Nagaland,2022-07-11,3.0,30.0,37.0,60.0,36.0,26.0,"Kohima, Nagaland",2022-06-27,29.03476199090197,2022-07-11,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-27,-16.0,12.0,25.0,13.0,27.0,28.0,19.0,18.0,12.0,47.0,9.0,-2.0,0,0,2022-06-27,27.227761088937985,1.8070009019639848,2022-07-11,10.0,0.7875961914699361,3.0,6,0.8308823529411765,0,0.3,True,1214.4607549430798,0,5,3,1,0,2022-06-27,24.324324324324326,2022-07-11,89.1891891891892,2324
2325,2506,Kohima,Nagaland,2022-07-18,-1.0,20.0,37.0,42.0,49.0,27.0,"Kohima, Nagaland",2022-06-27,28.80224181834054,2022-07-18,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-27,-16.0,12.0,25.0,13.0,27.0,28.0,15.0,8.0,12.0,29.0,22.0,-1.0,0,0,2022-06-27,27.227761088937985,1.5744807294025556,2022-07-18,10.0,0.7875961914699361,10.0,6,0.8308823529411765,0,1.0,True,1214.4607549430798,0,5,3,1,0,2022-06-27,24.324324324324326,2022-07-18,34.054054054054056,2325
2326,2507,Kohima,Nagaland,2022-07-15,10.0,31.0,39.0,45.0,53.0,27.0,"Kohima, Nagaland",2022-06-24,32.643462655624944,2022-07-15,d11ec847-a697-4656-aef2-bdfb58f57e38,2022-06-24,-2.0,25.0,30.0,26.0,26.0,27.0,12.0,6.0,9.0,19.0,27.0,0.0,4,0,2022-06-24,26.20180268218556,6.441659973439386,2022-07-15,10.0,0.7875961914699361,7.0,6,0.8308823529411765,0,0.7,True,1214.4607549430798,0,5,3,1,0,2022-06-24,60.54054054054055,2022-07-15,18.37837837837838,2326
2327,2508,Dimapur,Nagaland,2022-07-05,6.0,-30.0,62.0,93.0,11.0,19.0,"Dimapur, Nagaland",2022-06-28,35.878234910376314,2022-07-05,9e0326f6-2118-4f01-9455-e0ebb0877280,2022-06-28,3.0,-29.0,61.0,87.0,13.0,19.0,3.0,-1.0,1.0,6.0,-2.0,0.0,1,0,2022-06-28,30.406075936776663,5.472158973599651,2022-07-05,3.0,0.28009651754271553,1.0,6,0.7639180672268907,0,0.3333333333333333,False,388.3284046692607,0,5,7,1,0,2022-06-28,81.62162162162161,2022-07-05,86.48648648648648,2327
2328,2509,Dimapur,Nagaland,2022-07-12,2.0,-30.0,47.0,91.0,2.0,18.0,"Dimapur, Nagaland",2022-06-28,35.985658904652574,2022-07-12,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-06-28,3.0,-29.0,61.0,87.0,13.0,19.0,-1.0,-1.0,-14.0,4.0,-11.0,-1.0,1,0,2022-06-28,30.406075936776663,5.579582967875911,2022-07-12,9.0,0.7302725968436155,3.0,6,0.8482142857142857,0,0.3333333333333333,True,388.3284046692607,0,5,7,1,0,2022-06-28,81.62162162162161,2022-07-12,69.1891891891892,2328
2329,2510,Dimapur,Nagaland,2022-07-06,13.0,-32.0,66.0,130.0,19.0,17.0,"Dimapur, Nagaland",2022-06-29,34.333295468930885,2022-07-06,9e0326f6-2118-4f01-9455-e0ebb0877280,2022-06-29,7.0,-35.0,59.0,98.0,25.0,19.0,6.0,3.0,7.0,32.0,-6.0,-2.0,2,0,2022-06-29,29.047853062446784,5.285442406484101,2022-07-06,3.0,0.28009651754271553,2.0,6,0.7639180672268907,0,0.6666666666666666,False,388.3284046692607,0,5,7,1,0,2022-06-29,91.8918918918919,2022-07-06,45.94594594594595,2329
2330,2511,Dimapur,Nagaland,2022-07-13,5.0,-33.0,50.0,107.0,10.0,18.0,"Dimapur, Nagaland",2022-06-29,38.54430445918334,2022-07-13,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-06-29,7.0,-35.0,59.0,98.0,25.0,19.0,-2.0,2.0,-9.0,9.0,-15.0,-1.0,2,0,2022-06-29,29.047853062446784,9.496451396736553,2022-07-13,9.0,0.7302725968436155,4.0,6,0.8482142857142857,0,0.4444444444444444,True,388.3284046692607,0,5,7,1,0,2022-06-29,91.8918918918919,2022-07-13,49.72972972972973,2330
2331,2512,Dimapur,Nagaland,2022-07-07,12.0,-30.0,51.0,107.0,5.0,17.0,"Dimapur, Nagaland",2022-06-30,34.41294234475976,2022-07-07,9e0326f6-2118-4f01-9455-e0ebb0877280,2022-06-30,5.0,-33.0,58.0,98.0,11.0,19.0,7.0,3.0,-7.0,9.0,-6.0,-2.0,3,0,2022-06-30,29.69678949426725,4.716152850492513,2022-07-07,3.0,0.28009651754271553,3.0,6,0.7639180672268907,0,1.0,False,388.3284046692607,0,5,7,1,0,2022-06-30,60.0,2022-07-07,29.18918918918919,2331
2332,2513,Dimapur,Nagaland,2022-07-14,0.0,-36.0,49.0,90.0,-1.0,18.0,"Dimapur, Nagaland",2022-06-30,39.60427766964763,2022-07-14,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-06-30,5.0,-33.0,58.0,98.0,11.0,19.0,-5.0,-3.0,-9.0,-8.0,-12.0,-1.0,3,0,2022-06-30,29.69678949426725,9.90748817538038,2022-07-14,9.0,0.7302725968436155,5.0,6,0.8482142857142857,0,0.5555555555555556,True,388.3284046692607,0,5,7,1,0,2022-06-30,60.0,2022-07-14,42.16216216216216,2332
2333,2514,Dimapur,Nagaland,2022-07-10,4.0,-14.0,51.0,81.0,-9.0,18.0,"Dimapur, Nagaland",2022-07-03,35.15421949786907,2022-07-10,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-07-03,3.0,-6.0,60.0,82.0,-6.0,18.0,1.0,-8.0,-9.0,-1.0,-3.0,0.0,6,1,2022-07-03,30.833115047878728,4.321104449990344,2022-07-10,9.0,0.7302725968436155,1.0,7,0.8482142857142857,0,0.1111111111111111,True,388.3284046692607,0,5,7,1,0,2022-07-03,74.5945945945946,2022-07-10,93.51351351351352,2333
2334,2515,Dimapur,Nagaland,2022-07-17,-3.0,-13.0,46.0,70.0,-8.0,18.0,"Dimapur, Nagaland",2022-07-03,36.92816369327502,2022-07-17,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-07-03,3.0,-6.0,60.0,82.0,-6.0,18.0,-6.0,-7.0,-14.0,-12.0,-2.0,0.0,6,1,2022-07-03,30.833115047878728,6.0950486453962895,2022-07-17,9.0,0.7302725968436155,8.0,7,0.8482142857142857,0,0.8888888888888888,True,388.3284046692607,0,5,7,1,0,2022-07-03,74.5945945945946,2022-07-17,72.97297297297297,2334
2335,2516,Dimapur,Nagaland,2022-07-11,1.0,-32.0,54.0,99.0,2.0,18.0,"Dimapur, Nagaland",2022-07-04,34.73731287927544,2022-07-11,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-07-04,9.0,-28.0,69.0,108.0,14.0,18.0,-8.0,-4.0,-15.0,-9.0,-12.0,0.0,0,0,2022-07-04,32.52324092535329,2.2140719539221507,2022-07-11,9.0,0.7302725968436155,2.0,7,0.8482142857142857,0,0.2222222222222222,True,388.3284046692607,0,5,7,1,0,2022-07-04,57.2972972972973,2022-07-11,96.21621621621622,2335
2336,2517,Dimapur,Nagaland,2022-07-18,4.0,-33.0,58.0,105.0,2.0,17.0,"Dimapur, Nagaland",2022-07-04,34.11623095288692,2022-07-18,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-07-04,9.0,-28.0,69.0,108.0,14.0,18.0,-5.0,-5.0,-11.0,-3.0,-12.0,-1.0,0,0,2022-07-04,32.52324092535329,1.5929900275336308,2022-07-18,9.0,0.7302725968436155,9.0,7,0.8482142857142857,0,1.0,True,388.3284046692607,0,5,7,1,0,2022-07-04,57.2972972972973,2022-07-18,32.432432432432435,2336
2337,2518,Dimapur,Nagaland,2022-07-15,-2.0,-34.0,42.0,82.0,7.0,18.0,"Dimapur, Nagaland",2022-06-24,40.115549063976935,2022-07-15,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-06-24,4.0,-33.0,59.0,79.0,18.0,18.0,-6.0,-1.0,-17.0,3.0,-11.0,0.0,4,0,2022-06-24,31.568743286677385,8.54680577729955,2022-07-15,9.0,0.7302725968436155,6.0,6,0.8482142857142857,0,0.6666666666666666,True,388.3284046692607,0,5,7,1,0,2022-06-24,36.75675675675676,2022-07-15,31.351351351351354,2337
2338,2519,Dimapur,Nagaland,2022-07-16,2.0,-35.0,45.0,97.0,12.0,18.0,"Dimapur, Nagaland",2022-06-25,37.44795434268909,2022-07-16,34799e0d-58b3-4077-8f98-24fdb4c3f6a2,2022-06-25,4.0,-30.0,58.0,88.0,10.0,19.0,-2.0,-5.0,-13.0,9.0,2.0,-1.0,5,1,2022-06-25,30.4333251199605,7.014629222728587,2022-07-16,9.0,0.7302725968436155,7.0,6,0.8482142857142857,0,0.7777777777777778,True,388.3284046692607,0,5,7,1,0,2022-06-25,63.24324324324324,2022-07-16,92.43243243243244,2338
2339,2520,Senapati,Manipur,2022-07-05,7.0,,153.0,,59.0,29.0,"Senapati, Manipur",2022-06-28,26.88831247309206,2022-07-05,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-28,-4.0,,158.0,,59.0,27.0,11.0,,-5.0,,0.0,2.0,1,0,2022-06-28,24.033845060615167,2.854467412476893,2022-07-05,13.0,0.9228511803834616,1.0,6,0.7639180672268907,0,0.07692307692307693,True,1476.317860300619,0,6,4,1,0,2022-06-28,58.91891891891892,2022-07-05,79.45945945945945,2339
2340,2521,Senapati,Manipur,2022-07-12,-1.0,,162.0,,58.0,28.0,"Senapati, Manipur",2022-06-28,27.164878161577384,2022-07-12,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-28,-4.0,,158.0,,59.0,27.0,3.0,,4.0,,-1.0,1.0,1,0,2022-06-28,24.033845060615167,3.1310331009622168,2022-07-12,13.0,0.9228511803834616,8.0,6,0.7639180672268907,0,0.6153846153846154,True,1476.317860300619,0,6,4,1,0,2022-06-28,58.91891891891892,2022-07-12,40.54054054054054,2340
2341,2522,Senapati,Manipur,2022-07-06,4.0,,148.0,,57.0,28.0,"Senapati, Manipur",2022-06-29,27.183902426005297,2022-07-06,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-29,1.0,,149.0,,52.0,31.0,3.0,,-1.0,,5.0,-3.0,2,0,2022-06-29,23.06797150642645,4.115930919578847,2022-07-06,13.0,0.9228511803834616,2.0,6,0.7639180672268907,0,0.15384615384615385,True,1476.317860300619,0,6,4,1,0,2022-06-29,66.48648648648648,2022-07-06,42.16216216216216,2341
2342,2523,Senapati,Manipur,2022-07-13,0.0,,149.0,,49.0,29.0,"Senapati, Manipur",2022-06-29,27.617572798096614,2022-07-13,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-29,1.0,,149.0,,52.0,31.0,-1.0,,0.0,,-3.0,-2.0,2,0,2022-06-29,23.06797150642645,4.5496012916701645,2022-07-13,13.0,0.9228511803834616,9.0,6,0.7639180672268907,0,0.6923076923076923,True,1476.317860300619,0,6,4,1,0,2022-06-29,66.48648648648648,2022-07-13,28.10810810810811,2342
2343,2524,Senapati,Manipur,2022-07-07,-2.0,,153.0,,55.0,27.0,"Senapati, Manipur",2022-06-30,27.24472674844944,2022-07-07,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-30,2.0,,158.0,,50.0,27.0,-4.0,,-5.0,,5.0,0.0,3,0,2022-06-30,23.721081586721592,3.523645161727849,2022-07-07,13.0,0.9228511803834616,3.0,6,0.7639180672268907,0,0.23076923076923078,True,1476.317860300619,0,6,4,1,0,2022-06-30,81.62162162162161,2022-07-07,51.891891891891895,2343
2344,2525,Senapati,Manipur,2022-07-14,2.0,,158.0,,48.0,29.0,"Senapati, Manipur",2022-06-30,29.27973183252482,2022-07-14,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-30,2.0,,158.0,,50.0,27.0,0.0,,0.0,,-2.0,2.0,3,0,2022-06-30,23.721081586721592,5.5586502458032285,2022-07-14,13.0,0.9228511803834616,10.0,6,0.7639180672268907,0,0.7692307692307693,True,1476.317860300619,0,6,4,1,0,2022-06-30,81.62162162162161,2022-07-14,21.08108108108108,2344
2345,2526,Senapati,Manipur,2022-07-21,-3.0,,158.0,,55.0,30.0,"Senapati, Manipur",2022-06-30,26.91791821551584,2022-07-21,6c73f2c4-9c56-4709-9d74-4d5f4105fe91,2022-06-30,2.0,,158.0,,50.0,27.0,-5.0,,0.0,,5.0,3.0,3,0,2022-06-30,23.721081586721592,3.196836628794248,2022-07-21,3.0,0.28009651754271553,1.0,6,0.9729516806722689,0,0.3333333333333333,False,1476.317860300619,0,6,4,1,0,2022-06-30,81.62162162162161,2022-07-21,89.72972972972974,2345
2346,2527,Senapati,Manipur,2022-07-08,0.0,,173.0,,56.0,26.0,"Senapati, Manipur",2022-06-24,27.01954134048957,2022-07-08,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-24,-7.0,,177.0,,61.0,27.0,7.0,,-4.0,,-5.0,-1.0,4,0,2022-06-24,24.32820583329837,2.6913355071912015,2022-07-08,13.0,0.9228511803834616,4.0,6,0.7639180672268907,0,0.3076923076923077,True,1476.317860300619,0,6,4,1,0,2022-06-24,53.51351351351351,2022-07-08,90.27027027027027,2346
2347,2528,Senapati,Manipur,2022-07-15,5.0,,180.0,,64.0,28.0,"Senapati, Manipur",2022-06-24,28.98163128924629,2022-07-15,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-24,-7.0,,177.0,,61.0,27.0,12.0,,3.0,,3.0,1.0,4,0,2022-06-24,24.32820583329837,4.653425455947922,2022-07-15,13.0,0.9228511803834616,11.0,6,0.7639180672268907,0,0.8461538461538461,True,1476.317860300619,0,6,4,1,0,2022-06-24,53.51351351351351,2022-07-15,15.675675675675677,2347
2348,2529,Senapati,Manipur,2022-07-22,1.0,,169.0,,62.0,30.0,"Senapati, Manipur",2022-06-24,26.37418712766372,2022-07-22,6c73f2c4-9c56-4709-9d74-4d5f4105fe91,2022-06-24,-7.0,,177.0,,61.0,27.0,8.0,,-8.0,,1.0,3.0,4,0,2022-06-24,24.32820583329837,2.045981294365351,2022-07-22,3.0,0.28009651754271553,2.0,6,0.9729516806722689,0,0.6666666666666666,False,1476.317860300619,0,6,4,1,0,2022-06-24,53.51351351351351,2022-07-22,74.5945945945946,2348
2349,2530,Senapati,Manipur,2022-07-09,1.0,,174.0,,43.0,27.0,"Senapati, Manipur",2022-07-02,27.140016316513048,2022-07-09,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-07-02,-1.0,,141.0,,56.0,29.0,2.0,,33.0,,-13.0,-2.0,5,1,2022-07-02,25.12218106177549,2.017835254737559,2022-07-09,13.0,0.9228511803834616,5.0,7,0.7639180672268907,0,0.38461538461538464,True,1476.317860300619,0,6,4,1,0,2022-07-02,82.70270270270271,2022-07-09,69.1891891891892,2349
2350,2531,Senapati,Manipur,2022-07-16,-8.0,,140.0,,58.0,29.0,"Senapati, Manipur",2022-07-02,28.509094621118287,2022-07-16,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-07-02,-1.0,,141.0,,56.0,29.0,-7.0,,-1.0,,2.0,0.0,5,1,2022-07-02,25.12218106177549,3.3869135593427977,2022-07-16,13.0,0.9228511803834616,12.0,7,0.7639180672268907,0,0.9230769230769231,True,1476.317860300619,0,6,4,1,0,2022-07-02,82.70270270270271,2022-07-16,52.43243243243243,2350
2351,2532,Senapati,Manipur,2022-07-23,-3.0,,149.0,,60.0,30.0,"Senapati, Manipur",2022-07-02,26.824330565749992,2022-07-23,6c73f2c4-9c56-4709-9d74-4d5f4105fe91,2022-07-02,-1.0,,141.0,,56.0,29.0,-2.0,,8.0,,4.0,1.0,5,1,2022-07-02,25.12218106177549,1.7021495039745034,2022-07-23,3.0,0.28009651754271553,3.0,7,0.9729516806722689,0,1.0,False,1476.317860300619,0,6,4,1,0,2022-07-02,82.70270270270271,2022-07-23,71.35135135135135,2351
2352,2533,Senapati,Manipur,2022-07-10,5.0,,138.0,,45.0,28.0,"Senapati, Manipur",2022-07-03,26.57476855862529,2022-07-10,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-07-03,10.0,,117.0,,42.0,31.0,-5.0,,21.0,,3.0,-3.0,6,1,2022-07-03,25.32156927183969,1.2531992867856019,2022-07-10,13.0,0.9228511803834616,6.0,7,0.7639180672268907,0,0.46153846153846156,True,1476.317860300619,0,6,4,1,0,2022-07-03,56.75675675675676,2022-07-10,49.18918918918919,2352
2353,2534,Senapati,Manipur,2022-07-17,3.0,,123.0,,46.0,31.0,"Senapati, Manipur",2022-07-03,27.789049456196484,2022-07-17,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-07-03,10.0,,117.0,,42.0,31.0,-7.0,,6.0,,4.0,0.0,6,1,2022-07-03,25.32156927183969,2.467480184356795,2022-07-17,13.0,0.9228511803834616,13.0,7,0.7639180672268907,0,1.0,True,1476.317860300619,0,6,4,1,0,2022-07-03,56.75675675675676,2022-07-17,49.72972972972973,2353
2354,2535,Senapati,Manipur,2022-07-11,-7.0,,171.0,,56.0,28.0,"Senapati, Manipur",2022-06-27,26.488927205403684,2022-07-11,74ed019a-b76c-442e-8449-3c1ff82a5ad0,2022-06-27,-18.0,,167.0,,55.0,27.0,11.0,,4.0,,1.0,1.0,0,0,2022-06-27,24.883812661666635,1.6051145437370486,2022-07-11,13.0,0.9228511803834616,7.0,6,0.7639180672268907,0,0.5384615384615384,True,1476.317860300619,0,6,4,1,0,2022-06-27,31.891891891891895,2022-07-11,74.05405405405405,2354
2355,2536,Tamenglong,Manipur,2022-07-05,,,50.0,,74.0,,"Tamenglong, Manipur",2022-06-28,31.1521031445082,2022-07-05,515da71c-169b-473b-ba33-7eb79c10d52f,2022-06-28,,,53.0,,53.0,,,,-3.0,,21.0,,1,0,2022-06-28,26.98614963684807,4.165953507660131,2022-07-05,3.0,0.28009651754271553,1.0,6,0.7639180672268907,0,0.3333333333333333,False,919.3443871284696,0,6,1,2,0,2022-06-28,68.64864864864865,2022-07-05,74.5945945945946,2355
2356,2537,Tamenglong,Manipur,2022-07-12,,,43.0,,64.0,,"Tamenglong, Manipur",2022-06-28,32.5342584163585,2022-07-12,c88db982-9656-46b6-9590-7b254727ba68,2022-06-28,,,53.0,,53.0,,,,-10.0,,11.0,,1,0,2022-06-28,26.98614963684807,5.548108779510429,2022-07-12,9.0,0.7302725968436155,4.0,6,0.8308823529411765,0,0.4444444444444444,True,919.3443871284696,0,6,1,2,0,2022-06-28,68.64864864864865,2022-07-12,60.54054054054055,2356
2357,2538,Tamenglong,Manipur,2022-07-06,,,55.0,,72.0,,"Tamenglong, Manipur",2022-06-29,30.24206401837496,2022-07-06,515da71c-169b-473b-ba33-7eb79c10d52f,2022-06-29,,,56.0,,59.0,,,,-1.0,,13.0,,2,0,2022-06-29,27.323234864724203,2.9188291536507585,2022-07-06,3.0,0.28009651754271553,2.0,6,0.7639180672268907,0,0.6666666666666666,False,919.3443871284696,0,6,1,2,0,2022-06-29,71.89189189189189,2022-07-06,69.1891891891892,2357
2358,2539,Tamenglong,Manipur,2022-07-13,,,44.0,,82.0,,"Tamenglong, Manipur",2022-06-29,32.58389403070404,2022-07-13,c88db982-9656-46b6-9590-7b254727ba68,2022-06-29,,,56.0,,59.0,,,,-12.0,,23.0,,2,0,2022-06-29,27.323234864724203,5.260659165979835,2022-07-13,9.0,0.7302725968436155,5.0,6,0.8308823529411765,0,0.5555555555555556,True,919.3443871284696,0,6,1,2,0,2022-06-29,71.89189189189189,2022-07-13,21.62162162162162,2358
